# Committing increasingly large files
# 
# reformat_partition: /dev/murphytest04-vg/test
# vcs:                git
# timeout:            19800.0
# vcs_version:        git version 2.1.4
# data_gen:           random
# 
# date:          2017-04-24T12:01:41.978247
# commandline:   ./increasing_file_size.py git 0 38 --mag-step=2 --data-gen=random --timeout=19800 --tmp=/test --reformat-partition /dev/murphytest04-vg/test
# testversion:   e7463c7 Allow trial to continue after repo verify error
# hostname:      murphytest04
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7767192 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                         Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest04--vg-test  197G   60M  197G   1% /test
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
mag     filebytes  filesize   cre_time    c1_time       c1_size   c1_cmd    c1_ver   c1_repo     c1_user     c1_nice   c1_system     c1_idle   c1_iowait    c2_time       c2_size   c2_cmd    c2_ver   c2_repo     c2_user     c2_nice   c2_system     c2_idle   c2_iowait    gc_time       gc_size   gc_cmd   gc_repo     gc_user     gc_nice   gc_system     gc_idle   gc_iowait
  9  0x0000000200    512.0B      0.000      0.202  0x0000028000       ok  verified   assumed           0           0           1          39           1      0.202  0x000002e000       ok  verified   assumed           1           0           1          39           0      0.201  0x0000026000       ok   assumed           0           0           1          27          12
  9  0x0000000300    768.0B      0.000      0.202  0x0000028000       ok  verified   assumed           0           0           1          40           0      0.202  0x000002e000       ok  verified   assumed           0           0           0          40           0      0.101  0x0000026000       ok   assumed           0           0           1          10           8
 10  0x0000000400    1.0KiB      0.000      0.202  0x0000028000       ok  verified   assumed           0           0           0          39           0      0.202  0x000002e000       ok  verified   assumed           1           0           0          40           0      0.201  0x0000026000       ok   assumed           0           0           1          29           9
 10  0x0000000600    1.5KiB      0.000      0.202  0x0000028000       ok  verified   assumed           1           0           0          39           0      0.202  0x000002e000       ok  verified   assumed           1           0           0          40           0      0.101  0x0000026000       ok   assumed           0           0           2          12           7
 11  0x0000000800    2.0KiB      0.000      0.202  0x0000028000       ok  verified   assumed           1           0           0          40           0      0.202  0x000002e000       ok  verified   assumed           0           0           1          39           1      0.402  0x0000026000       ok   assumed           1           0           1          44          34
 11  0x0000000c00    3.0KiB      0.000      0.202  0x0000028000       ok  verified   assumed           1           0           1          40           0      0.202  0x000002e000       ok  verified   assumed           0           0           1          40           0      0.101  0x0000026000       ok   assumed           0           0           1          10           8
 12  0x0000001000    4.0KiB      0.001      0.202  0x0000029000       ok  verified   assumed           0           0           0          39           0      0.202  0x0000030000       ok  verified   assumed           1           0           0          40           0      0.101  0x0000027000       ok   assumed           0           0           2          12           8
 12  0x0000001800    6.0KiB      0.001      0.202  0x000002a000       ok  verified   assumed           0           0           1          40           0      0.202  0x0000031000       ok  verified   assumed           1           0           1          40           0      0.101  0x0000028000       ok   assumed           2           0           1          12           7
 13  0x0000002000    8.0KiB      0.001      0.202  0x000002b000       ok  verified   assumed           1           0           0          39           0      0.202  0x0000033000       ok  verified   assumed           0           0           1          39           0      0.201  0x0000029000       ok   assumed           2           0           1          30           8
 13  0x0000003000   12.0KiB      0.001      0.202  0x000002d000       ok  verified   assumed           0           0           0          40           0      0.202  0x0000036000       ok  verified   assumed           0           0           1          40           0      0.201  0x000002b000       ok   assumed           1           0           2          31           9
 14  0x0000004000   16.0KiB      0.002      0.202  0x000002f000       ok  verified   assumed           1           0           1          40           0      0.202  0x0000039000       ok  verified   assumed           0           0           0          40           0      0.201  0x000002d000       ok   assumed           0           0           2          29          10
 14  0x0000006000   24.0KiB      0.003      0.202  0x0000033000       ok  verified   assumed           0           0           1          40           0      0.202  0x000003f000       ok  verified   assumed           0           0           0          40           0      0.101  0x0000031000       ok   assumed           1           0           1          12           7
 15  0x0000008000   32.0KiB      0.004      0.202  0x0000037000       ok  verified   assumed           0           0           1          39           0      0.202  0x0000044000       ok  verified   assumed           1           0           0          39           0      0.201  0x0000035000       ok   assumed           2           0           0          30           9
 15  0x000000c000   48.0KiB      0.005      0.202  0x000003f000       ok  verified   assumed           1           0           1          40           0      0.202  0x0000051000       ok  verified   assumed           2           0           1          39           0      0.101  0x000003d000       ok   assumed           0           0           0          10           8
 16  0x0000010000   64.0KiB      0.007      0.203  0x0000047000       ok  verified   assumed           1           0           1          39           0      0.202  0x000005d000       ok  verified   assumed           0           0           1          39           0      0.201  0x0000045000       ok   assumed           1           0           1          28          10
 16  0x0000018000   96.0KiB      0.010      0.202  0x0000057000       ok  verified   assumed           1           0           0          39           0      0.202  0x0000075000       ok  verified   assumed           1           0           0          40           0      0.201  0x0000055000       ok   assumed           2           0           1          24          14
 17  0x0000020000  128.0KiB      0.009      0.202  0x0000067000       ok  verified   assumed           1           0           1          39           0      0.202  0x000008d000       ok  verified   assumed           1           0           0          39           0      0.201  0x0000065000       ok   assumed           0           0           1          24          13
 17  0x0000030000  192.0KiB      0.018      0.202  0x0000087000       ok  verified   assumed           1           0           1          40           0      0.202  0x00000bd000       ok  verified   assumed           3           0           1          38           0      0.201  0x0000085000       ok   assumed           1           0           2          27          10
 18  0x0000040000  256.0KiB      0.023      0.202  0x00000a7000       ok  verified   assumed           1           0           1          38           0      0.202  0x00000ed000       ok  verified   assumed           2           0           2          38           0      0.201  0x00000a5000       ok   assumed           2           0           1          28           9
 18  0x0000060000  384.0KiB      0.031      0.202  0x00000e7000       ok  verified   assumed           2           0           1          38           0      0.202  0x000014d000       ok  verified   assumed           2           0           0          37           0      0.201  0x00000e5000       ok   assumed           3           0           2          26          11
 19  0x0000080000  512.0KiB      0.042      0.202  0x0000127000       ok  verified   assumed           3           0           1          37           0      0.202  0x00001ad000       ok  verified   assumed           2           0           1          37           0      0.201  0x0000125000       ok   assumed           3           0           1          27           9
 19  0x00000c0000  768.0KiB      0.059      0.202  0x00001a7000       ok  verified   assumed           4           0           2          36           0      0.202  0x000026d000       ok  verified   assumed           5           0           0          35           0      0.201  0x00001a5000       ok   assumed           5           0           2          25           9
 20  0x0000100000    1.0MiB      0.076      0.202  0x0000227000       ok  verified   assumed           5           0           1          35           0      0.202  0x000032d000       ok  verified   assumed           6           0           1          33           0      0.201  0x0000225000       ok   assumed           6           0           2          23           9
 20  0x0000180000    1.5MiB      0.107      0.202  0x0000327000       ok  verified   assumed           7           0           1          32           0      0.203  0x00004ad000       ok  verified   assumed           9           0           1          31           0      0.301  0x0000325000       ok   assumed           7           0           3          39          10
 21  0x0000200000    2.0MiB      0.143      0.202  0x0000427000       ok  verified   assumed          10           0           1          30           0      0.203  0x000062d000       ok  verified   assumed          12           0           1          27           0      0.301  0x0000425000       ok   assumed          11           0           2          38          10
 21  0x0000300000    3.0MiB      0.211      0.303  0x0000627000       ok  verified   assumed          14           0           2          46           0      0.303  0x000092d000       ok  verified   assumed          17           0           1          42           0      0.402  0x0000626000       ok   assumed          14           0           3          48          15
 22  0x0000400000    4.0MiB      0.281      0.303  0x0000827000       ok  verified   assumed          19           0           1          40           1      0.303  0x0000c2d000       ok  verified   assumed          26           0           0          34           1      0.401  0x0000826000       ok   assumed          20           0           2          41          16
 22  0x0000600000    6.0MiB      0.417      0.403  0x0000c27000       ok  verified   assumed          25           0           0          56           0      0.503  0x000122d000       ok  verified   assumed          34           0           1          65           1      0.602  0x0000c27000       ok   assumed          31           0           5          71          15
 23  0x0000800000    8.0MiB      0.554      0.503  0x0001027000       ok  verified   assumed          36           0           1          64           0      0.503  0x000182d000       ok  verified   assumed          40           0           2          56           3      0.702  0x0001027000       ok   assumed          40           0           4          78          19
 23  0x0000c00000   12.0MiB      0.827      0.603  0x0001827000       ok  verified   assumed          48           0           2          68           4      0.703  0x000242d000       ok  verified   assumed          56           0           4          78           2      0.902  0x0001829000       ok   assumed          61           0           6          84          29
 24  0x0001000000   16.0MiB      1.099      0.803  0x0002028000       ok  verified   assumed          61           0           2          92           4      0.904  0x000302f000       ok  verified   assumed          75           0           4          95           7      1.203  0x000202a000       ok   assumed          82           0           7         123          28
 24  0x0001800000   24.0MiB      1.644      1.104  0x0003028000       ok  verified   assumed          96           0           4         115           8      1.304  0x000482f000       ok  verified   assumed         111           0           7         140           3      1.703  0x000302d000       ok   assumed         124           0          14         160          43
 25  0x0002000000   32.0MiB      2.188      1.504  0x0004029000       ok  verified   assumed         127           0           4         160           9      1.605  0x0006031000       ok  verified   assumed         151           0           5         158           8      2.204  0x000402f000       ok   assumed         165           0          17         211          47
 25  0x0003000000   48.0MiB      3.283      2.105  0x000602a000       ok  verified   assumed         186           0           7         219           9      2.406  0x0009033000       ok  verified   assumed         219           0          11         245           6      3.406  0x0006035000       ok   assumed         258           0          23         327          73
 26  0x0004000000   64.0MiB      4.374      2.806  0x000802b000       ok  verified   assumed         255           0          10         284          14      3.107  0x000c035000       ok  verified   assumed         289           0          16         296          18      4.508  0x000803a000       ok   assumed         343           0          33         388         137
 26  0x0006000000   96.0MiB      6.559      4.008  0x000c02e000       ok  verified   assumed         371           0          15         395          22      4.709  0x001203b000       ok  verified   assumed         438           0          18         471          15      6.711  0x000c045000       ok   assumed         528           0          45         610         157
 27  0x0008000000  128.0MiB      8.741      5.310  0x0010030000       ok  verified   assumed         498           0          15         525          24      6.111  0x001803f000       ok  verified   assumed         585           0          22         585          30      9.015  0x0010050000       ok   assumed         719           0          60         851         170
